,country,senti_bert,senti_bert_averageN,senti_bert_quan25,senti_bert_quan75,senti_bert_std_trend,senti_bert_std_trend_fitted_normal,senti_bert_std_trend_fitted_normal+ci,senti_bert_std_trend_fitted_normal-ci,tweet_date
279,AGO,60.57438515,817.0131579,39.6875,81.675,0.285162124,0.691870401,0.663969954,0.710645414,2020-5-7
280,AGO,58.18653846,817.0131579,37.28,78.845,0.320805279,0.696472904,0.670115727,0.714053964,2020-5-8
281,AGO,60.325,817.0131579,40.16,81.255,0.428625191,0.700706387,0.675818724,0.717161746,2020-5-9
282,AGO,63.15709975,817.0131579,45.26,83.43,0.582801942,0.704600437,0.681110845,0.719995299,2020-5-10
283,AGO,59.57341176,817.0131579,37.97,82.3175,0.768962699,0.708182269,0.686021691,0.722578821,2020-5-11
284,AGO,63.52967337,817.0131579,47.205,83.8875,0.922911598,0.711476916,0.690578733,0.724934374,2020-5-12
285,AGO,62.20442997,817.0131579,43.59,82.87,0.999153461,0.714507404,0.694807459,0.727082075,2020-5-13
286,AGO,61.54246968,817.0131579,41.66,82.61,1.015572172,0.717294913,0.698731525,0.729040264,2020-5-14
287,AGO,59.79159794,817.0131579,39.075,81.5475,1.00378224,0.719858925,0.702372878,0.730825663,2020-5-15
288,AGO,61.62912543,817.0131579,44.34,81.85,0.946207993,0.722217359,0.705751888,0.732453519,2020-5-16
289,AGO,62.5559058,817.0131579,44.5475,83.5725,0.887640827,0.724386698,0.708887454,0.733937734,2020-5-17
290,AGO,61.47611696,817.0131579,42.525,82.635,0.862882995,0.726382103,0.711797117,0.735290983,2020-5-18
291,AGO,62.47019943,817.0131579,43.49,83.3775,0.858230228,0.728217521,0.714497151,0.736524822,2020-5-19
292,AGO,61.36570402,817.0131579,43.4775,81.45,0.868559357,0.729905778,0.71700266,0.737649788,2020-5-20
293,AGO,61.09990345,817.0131579,41.89,83.26,0.891884223,0.731458673,0.719327657,0.738675487,2020-5-21
294,AGO,58.82242147,817.0131579,36.335,81.955,0.914640891,0.73288706,0.721485149,0.739610679,2020-5-22
295,AGO,62.01062874,817.0131579,44.3875,82.2225,0.901404743,0.734200922,0.723487203,0.740463351,2020-5-23
296,AGO,63.11145686,817.0131579,47.02,83.49,0.864504527,0.735409441,0.725345017,0.741240783,2020-5-24
297,AGO,62.87406562,817.0131579,45.36,85.46,0.799060805,0.736521063,0.727068984,0.741949615,2020-5-25
298,AGO,60.8351194,817.0131579,40.48,83.055,0.73783285,,,,2020-5-26
299,AGO,62.1739006,817.0131579,42.94,84.405,0.65510789,,,,2020-5-27
300,AGO,58.98868657,817.0131579,38.1375,81.38,0.556343585,,,,2020-5-28
301,AGO,58.09052113,817.0131579,36.31,80.2525,0.456078516,,,,2020-5-29
302,AGO,61.94928013,817.0131579,44.925,81.92,0.358416314,,,,2020-5-30
303,AGO,61.58743412,817.0131579,43.13,83.53,0.262530569,,,,2020-5-31
304,ALB,67.73583587,288.1381579,55.87,82.81,-1.315886255,,,,2020-1-1
305,ALB,50.1456,288.1381579,14.45,75.585,-1.343107006,,,,2020-1-2
306,ALB,57.733,288.1381579,47.07,72.71,-1.370035954,,,,2020-1-3
307,ALB,60.47480315,288.1381579,47.6125,76.1075,-1.397790445,,,,2020-1-4
308,ALB,61.75251163,288.1381579,48.71,80.055,-1.413445724,,,,2020-1-5
309,ALB,58.86049342,288.1381579,45.18,75.8475,-1.363188015,,,,2020-1-6
310,ALB,59.98395028,288.1381579,47.6175,75.3,-1.310707275,,,,2020-1-7
311,ALB,62.1465679,288.1381579,50.06,77.23,-1.384312003,,,,2020-1-8
312,ALB,58.46589235,288.1381579,45.21,75.95,-1.445324563,,,,2020-1-9
313,ALB,60.40738717,288.1381579,48.08,76.58,-1.379629184,,,,2020-1-10
314,ALB,55.54430403,288.1381579,34.82,75.46,-1.292683714,,,,2020-1-11
315,ALB,59.35341693,288.1381579,45.275,74.3,-1.307086035,,,,2020-1-12
316,ALB,63.18736842,288.1381579,51.745,78.8375,-1.313427856,,,,2020-1-13
317,ALB,62.6481388,288.1381579,48.47,78.75,-1.135668565,,,,2020-1-14
318,ALB,58.64041379,288.1381579,37.9975,75.315,-0.83380482,,,,2020-1-15
319,ALB,58.50466667,288.1381579,52.4875,65.43,-0.646767044,,,,2020-1-16
320,ALB,63.96761329,288.1381579,54.77,74.69,-0.547991191,,,,2020-1-17
321,ALB,70.14513447,288.1381579,59.47,86.84,-0.388969392,,,,2020-1-18
322,ALB,61.30941878,288.1381579,55.025,73.32,-0.134742178,,,,2020-1-19
323,ALB,62.69660061,288.1381579,59.01,70.16,0.037176827,,,,2020-1-20
324,ALB,62.26751313,288.1381579,58.18,70.65,0.139780524,,,,2020-1-21
325,ALB,70.80461538,288.1381579,60.37,91.04,0.266798835,,,,2020-1-22
326,ALB,63.37468992,288.1381579,54.91,76.43,0.411834613,,,,2020-1-23
327,ALB,66.94489403,288.1381579,57.82,81.61,0.45822277,,,,2020-1-24
328,ALB,72.39754448,288.1381579,62.9725,86.9025,0.366943542,,,,2020-1-25
329,ALB,63.72745856,288.1381579,48.465,81.22,0.176714916,,,,2020-1-26
330,ALB,62.46022959,288.1381579,50.4375,81.27,-0.011867685,,,,2020-1-27
331,ALB,62.3195679,288.1381579,48.4325,79.89,-0.199338644,,,,2020-1-28
332,ALB,63.15069498,288.1381579,52.44,79.235,-0.338388161,,,,2020-1-29
333,ALB,63.15309278,288.1381579,49.275,79.515,-0.333721565,,,,2020-1-30
334,ALB,62.72318898,288.1381579,48.35,81.06,-0.228023727,,,,2020-1-31
335,ALB,64.66066445,288.1381579,49.82,83.58,-0.035460514,,,,2020-2-1
336,ALB,67.71440789,288.1381579,57.0675,83.385,0.23198348,,,,2020-2-2
337,ALB,63.27034335,288.1381579,50.89,79.38,0.519744861,,,,2020-2-3
338,ALB,67.07284091,288.1381579,58.375,82.4975,0.735752847,,,,2020-2-4
339,ALB,70.85907348,288.1381579,58.94,89.89,0.831269266,,,,2020-2-5
340,ALB,70.69786127,288.1381579,60.78,88.13,0.834484873,,,,2020-2-6
341,ALB,65.13991561,288.1381579,52.66,82.23,0.805820029,,,,2020-2-7
342,ALB,66.6707767,288.1381579,55.04,80.99,0.682842341,,,,2020-2-8
343,ALB,66.69360324,288.1381579,57.82,80.99,0.492931759,,,,2020-2-9
344,ALB,67.15727642,288.1381579,56.305,81.5925,0.323647854,,,,2020-2-10
345,ALB,63.93827586,288.1381579,51.59,78.97,0.261361665,,,,2020-2-11
346,ALB,66.01477454,288.1381579,57.03,79.06,0.270918852,,,,2020-2-12
347,ALB,63.44572368,288.1381579,49.5125,78.9675,0.28601148,,,,2020-2-13
348,ALB,64.49698225,288.1381579,54.1225,79.0275,0.329012334,,,,2020-2-14
349,ALB,69.24312796,288.1381579,58.66,87.095,0.437374617,,,,2020-2-15
350,ALB,66.63565,288.1381579,58.405,83.53,0.558957102,,,,2020-2-16
351,ALB,66.47911917,288.1381579,53.92,82.57,0.652319256,,,,2020-2-17
352,ALB,68.36492462,288.1381579,57.605,85.53,0.679311198,,,,2020-2-18
353,ALB,66.61711111,288.1381579,56.39,80.52,0.646377087,,,,2020-2-19
354,ALB,66.90878338,288.1381579,54.19,82.8,0.567442468,,,,2020-2-20
355,ALB,65.72763158,288.1381579,53.2575,84.4275,0.433962626,,,,2020-2-21
356,ALB,66.68049383,288.1381579,51.91,83.4675,0.267756369,,,,2020-2-22
357,ALB,65.87,288.1381579,54.845,84.22,0.085132851,,,,2020-2-23
358,ALB,62.75885246,288.1381579,45.06,80.03,-0.101375429,,,,2020-2-24
359,ALB,64.99572034,288.1381579,56.3,80.2625,-0.229200608,,,,2020-2-25
360,ALB,62.31761111,288.1381579,44.9925,81.1475,-0.243415595,,,,2020-2-26
361,ALB,61.58436464,288.1381579,44.01,79.92,-0.154145165,,,,2020-2-27
362,ALB,62.94871111,288.1381579,48.82,78.43,-0.006703961,,,,2020-2-28
363,ALB,66.62539773,288.1381579,51.7425,86.4275,0.16677822,,,,2020-2-29
364,ALB,68.9314359,288.1381579,57.195,84.925,0.384061308,,,,2020-3-1
365,ALB,65.63477273,288.1381579,50.96,80.4975,0.610350861,,,,2020-3-2
366,ALB,67.55115578,288.1381579,56.545,83.54,0.761530415,,,,2020-3-3
367,ALB,68.51248927,288.1381579,57.89,85.27,0.768760693,,,,2020-3-4
368,ALB,67.59136842,288.1381579,57.95,83.9675,0.703118591,,,,2020-3-5
369,ALB,68.33595349,288.1381579,57.23,85.835,0.615906345,,,,2020-3-6
370,ALB,63.21375,288.1381579,51.3425,80.0725,0.521629282,,,,2020-3-7
371,ALB,68.70171674,288.1381579,56.78,84.81,0.356396153,,,,2020-3-8
372,ALB,61.95106464,288.1381579,45.025,79.055,0.17191453,,,,2020-3-9
373,ALB,69.48766839,288.1381579,56.38,85.42,0.044033146,,,,2020-3-10
374,ALB,63.18100418,288.1381579,47.25,81.96,0.008624306,,,,2020-3-11
375,ALB,62.71761468,288.1381579,44.57,83.1025,-0.016020457,,,,2020-3-12
376,ALB,62.34051282,288.1381579,48.18,78.98,-0.054360638,,,,2020-3-13
377,ALB,65.9341806,288.1381579,52.12,80.66,-0.09112079,,,,2020-3-14
378,ALB,66.41718072,288.1381579,57.84,78.32,-0.072862524,,,,2020-3-15
379,ALB,62.32117936,288.1381579,49.02,78.705,-0.048829213,,,,2020-3-16
380,ALB,65.68652866,288.1381579,55.3475,80.815,-0.05164116,,,,2020-3-17
381,ALB,65.66536443,288.1381579,54.25,80.775,-0.071530559,,,,2020-3-18
382,ALB,63.23972603,288.1381579,51.31,77.53,-0.108652138,,,,2020-3-19
383,ALB,62.16357702,288.1381579,48.76,78.185,-0.153470746,,,,2020-3-20
384,ALB,66.31413793,288.1381579,53.79,81.04,-0.229552715,,,,2020-3-21
385,ALB,62.31465986,288.1381579,45.3475,82.2,-0.314705866,,,,2020-3-22
386,ALB,63.17794118,288.1381579,48.5425,79.545,-0.382658003,,,,2020-3-23
387,ALB,63.78034921,288.1381579,49.4,82.6,-0.446352711,,,,2020-3-24
388,ALB,63.46859922,288.1381579,48.09,81.81,-0.488404321,-0.49077799,-0.49077799,-0.49077799,2020-3-25
389,ALB,62.72906173,288.1381579,50.77,79.73,-0.462098003,-0.256164427,-0.379745093,-0.159782494,2020-3-26
390,ALB,60.45809231,288.1381579,45.39,78.62,-0.371089441,-0.103395552,-0.287043257,0.008310247,2020-3-27
391,ALB,63.08935385,288.1381579,52.22,79.8,-0.205242274,-0.003919932,-0.209646102,0.093674458,2020-3-28
392,ALB,64.67282946,288.1381579,51.44,82.8375,-0.003008385,0.060853726,-0.145026889,0.137025816,2020-3-29
393,ALB,64.98503676,288.1381579,53.2175,79.035,0.188607094,0.103031163,-0.091076035,0.159041369,2020-3-30
394,ALB,69.32969349,288.1381579,57.14,87.66,0.350393568,0.130495047,-0.046032238,0.170221746,2020-3-31
395,ALB,68.74658703,288.1381579,56.65,85.21,0.448439418,0.148378186,-0.008424981,0.175899588,2020-4-1
396,ALB,64.36434629,288.1381579,53.51,81.845,0.526044782,0.16002281,0.022973477,0.178783024,2020-4-2
397,ALB,65.88094737,288.1381579,48.7475,85.83,0.573385592,0.16760522,0.049188182,0.180247347,2020-4-3
398,ALB,63.35352113,288.1381579,48.51,81.83,0.560626289,0.172542515,0.071074951,0.180990989,2020-4-4
399,ALB,69.7077459,288.1381579,57.445,87.925,0.492396756,0.17575744,0.089348307,0.18136864,2020-4-5
400,ALB,67.23005076,288.1381579,53.42,84.13,0.440842728,0.177850841,0.104604809,0.181560427,2020-4-6
401,ALB,68.56315271,288.1381579,61.04,84.34,0.465651118,0.179213962,0.117342528,0.181657824,2020-4-7
402,ALB,64.06749117,288.1381579,50.975,79.75,0.532498709,0.18010156,0.127977303,0.181707286,2020-4-8
403,ALB,63.13647541,288.1381579,47.8475,79.595,0.52074715,0.18067952,0.136856321,0.181732404,2020-4-9
404,ALB,67.70107383,288.1381579,60.16,82.37,0.470683262,0.181055859,0.144269452,0.181745161,2020-4-10
405,ALB,69.76485549,288.1381579,61.95,84.74,0.447866203,0.181300913,0.150458706,0.181751639,2020-4-11
406,ALB,65.97319018,288.1381579,54.4575,81.2325,0.441135367,0.18146048,0.15562614,0.181754929,2020-4-12
407,ALB,63.87506726,288.1381579,49.245,79.455,0.390091451,0.181564382,0.159940453,0.181756599,2020-4-13
408,ALB,66.68124224,288.1381579,54.61,81.62,0.27422971,0.181632039,0.163542491,0.181757448,2020-4-14
409,ALB,64.45935065,288.1381579,53.55,79.155,0.163437614,0.181676093,0.166549848,0.181757879,2020-4-15
410,ALB,66.54049751,288.1381579,55.44,82.09,0.108434622,0.181704779,0.169060703,0.181758098,2020-4-16
411,ALB,64.51785714,288.1381579,51.69,79.815,0.079248794,0.181723458,0.171157026,0.181758209,2020-4-17
412,ALB,63.76610577,288.1381579,50.4425,80.32,0.059612567,0.181735621,0.172907255,0.181758265,2020-4-18
413,ALB,64.92593909,288.1381579,47.57,82.71,0.037581225,0.18174354,0.174368529,0.181758294,2020-4-19
414,ALB,63.08492683,288.1381579,47.88,81.4,-0.004463989,0.181748697,0.175588553,0.181758308,2020-4-20
415,ALB,66.35343612,288.1381579,53.405,83.055,-0.076584227,0.181752055,0.176607156,0.181758316,2020-4-21
416,ALB,64.7119457,288.1381579,47.24,83.5,-0.130609248,0.181754242,0.177457592,0.181758319,2020-4-22
417,ALB,66.53602996,288.1381579,56.275,82.295,-0.130739658,0.181755666,0.178167624,0.181758321,2020-4-23
418,ALB,60.27186047,288.1381579,45.41,77.18,-0.136307188,0.181756593,0.178760434,0.181758322,2020-4-24
419,ALB,61.87107692,288.1381579,49.0625,76.995,-0.162850755,0.181757197,0.179255372,0.181758323,2020-4-25
420,ALB,67.70118227,288.1381579,57.16,81.285,-0.12111542,0.18175759,0.179668599,0.181758323,2020-4-26
421,ALB,62.92655172,288.1381579,50.58,79.595,0.024334241,0.181757846,0.180013604,0.181758323,2020-4-27
422,ALB,63.38008547,288.1381579,48.47,80.5725,0.204717217,0.181758012,0.180301649,0.181758323,2020-4-28
423,ALB,67.41308108,288.1381579,52.89,84.46,0.300088919,0.181758121,0.18054214,0.181758323,2020-4-29
424,ALB,68.9773444,288.1381579,59.23,82.21,0.327666987,0.181758191,0.180742927,0.181758323,2020-4-30
425,ALB,66.77989091,288.1381579,56.62,80.01,0.38895314,0.181758237,0.180910565,0.181758323,2020-5-1
426,ALB,64.18989796,288.1381579,53.1225,78.875,0.452751366,0.181758267,0.181050526,0.181758323,2020-5-2
427,ALB,64.1202963,288.1381579,50.995,79.5175,0.42269698,0.181758287,0.18116738,0.181758323,2020-5-3
428,ALB,66.32828897,288.1381579,56.26,80.13,0.32714046,0.1817583,0.181264942,0.181758323,2020-5-4
429,ALB,68.23553435,288.1381579,58.74,83.1325,0.265056023,0.181758308,0.181346398,0.181758323,2020-5-5
430,ALB,64.91624088,288.1381579,52.4025,79.975,0.272209592,0.181758313,0.181414405,0.181758323,2020-5-6
431,ALB,64.89712177,288.1381579,52.96,79.63,0.282002219,0.181758317,0.181471184,0.181758323,2020-5-7
432,ALB,65.65207207,288.1381579,50.6975,83.76,0.248143857,0.181758319,0.18151859,0.181758323,2020-5-8
433,ALB,65.92461538,288.1381579,53.64,81.3225,0.192581303,0.181758321,0.181558169,0.181758323,2020-5-9
434,ALB,64.24944444,288.1381579,53.4825,80.605,0.195779322,0.181758322,0.181591213,0.181758323,2020-5-10
435,ALB,67.29669856,288.1381579,58.15,81.08,0.243254241,0.181758322,0.181618803,0.181758323,2020-5-11
436,ALB,63.02247059,288.1381579,50.1525,81.755,0.253717606,0.181758323,0.181641837,0.181758323,2020-5-12
437,ALB,65.00083832,288.1381579,51.725,81.85,0.200250977,0.181758323,0.181661068,0.181758323,2020-5-13
438,ALB,68.37571429,288.1381579,57.61,81.26,0.119066666,0.181758323,0.181677125,0.181758323,2020-5-14
439,ALB,65.57354086,288.1381579,53.37,79.82,0.041297891,0.181758323,0.18169053,0.181758323,2020-5-15
440,ALB,63.28824513,288.1381579,48.45,81.33,-0.005811299,0.181758323,0.181701723,0.181758323,2020-5-16
441,ALB,62.65612832,288.1381579,50.4625,78.62,-0.083350264,0.181758323,0.181711067,0.181758323,2020-5-17
442,ALB,63.49647887,288.1381579,49.87,79.7725,-0.176140124,0.181758323,0.181718869,0.181758323,2020-5-18
443,ALB,66.04030201,288.1381579,52.845,82.3475,-0.213644331,0.181758323,0.181725383,0.181758323,2020-5-19
444,ALB,63.21281991,288.1381579,52.455,76.9375,-0.180669196,0.181758323,0.181730821,0.181758323,2020-5-20
445,ALB,63.24378698,288.1381579,49.79,79.67,-0.11718155,0.181758323,0.181735362,0.181758323,2020-5-21
446,ALB,63.96930966,288.1381579,54.305,76.925,-0.06336482,0.181758323,0.181739152,0.181758323,2020-5-22
447,ALB,65.26664103,288.1381579,56.2525,77.8275,-0.045258434,0.181758323,0.181742318,0.181758323,2020-5-23
448,ALB,63.96082803,288.1381579,53.54,77.73,-0.028882408,0.181758323,0.18174496,0.181758323,2020-5-24
449,ALB,67.29984694,288.1381579,59.6025,80.265,-0.022401903,0.181758323,0.181747166,0.181758323,2020-5-25
450,ALB,64.53762712,288.1381579,52.7575,78.6825,-0.048531752,,,,2020-5-26
451,ALB,63.14322684,288.1381579,51.78,78.43,-0.109886652,,,,2020-5-27
452,ALB,62.82965616,288.1381579,47.83,81.05,-0.173215443,,,,2020-5-28
453,ALB,63.45516883,288.1381579,51.23,80.71,-0.237943409,,,,2020-5-29
454,ALB,64.85831884,288.1381579,54.21,80.57,-0.302912979,,,,2020-5-30
455,ALB,62.1747619,288.1381579,49.3625,79.055,-0.367368033,,,,2020-5-31
456,ARE,70.08877895,17878.04605,58.61,87.28,2.236139226,,,,2020-1-1
457,ARE,68.41638427,17878.04605,56.33,85.67,1.726068442,,,,2020-1-2
458,ARE,67.57911145,17878.04605,55.71,84.67,1.22231522,,,,2020-1-3
459,ARE,67.38213196,17878.04605,55.7,84.39,0.718094013,,,,2020-1-4
460,ARE,67.16525523,17878.04605,54.36,84.72,0.221069781,,,,2020-1-5
461,ARE,67.49858457,17878.04605,55.475,84.895,-0.203185642,,,,2020-1-6
462,ARE,67.27035143,17878.04605,54.75,84.585,-0.444592435,,,,2020-1-7
463,ARE,66.95557163,17878.04605,54.13,84.59,-0.654471957,,,,2020-1-8
464,ARE,67.44307797,17878.04605,55.35,84.84,-0.806566872,,,,2020-1-9
465,ARE,67.52046284,17878.04605,54.88,85.05,-0.830231278,,,,2020-1-10
466,ARE,66.50163241,17878.04605,52.75,85.18,-0.72050399,,,,2020-1-11
467,ARE,66.48847663,17878.04605,53.095,84.67,-0.519413972,,,,2020-1-12
468,ARE,67.31803101,17878.04605,54.93,84.99,-0.301821634,,,,2020-1-13
469,ARE,67.25793411,17878.04605,54.795,84.81,-0.021549955,,,,2020-1-14
470,ARE,68.06024201,17878.04605,56.23,85.2325,0.304318198,,,,2020-1-15
471,ARE,68.01017955,17878.04605,56.11,85.395,0.594615594,,,,2020-1-16
472,ARE,68.71656264,17878.04605,56.89,85.98,0.80567431,,,,2020-1-17
473,ARE,67.86871282,17878.04605,56.1975,85.04,0.9142135,,,,2020-1-18
474,ARE,67.57233272,17878.04605,55.63,84.76,0.899146622,,,,2020-1-19
475,ARE,67.91923617,17878.04605,56.1575,85.19,0.795031233,,,,2020-1-20
476,ARE,67.71950384,17878.04605,55.805,85.025,0.646151957,,,,2020-1-21
477,ARE,67.61422276,17878.04605,55.68,85.1,0.475164402,,,,2020-1-22
478,ARE,67.75180397,17878.04605,55.93,85.07,0.253989977,,,,2020-1-23
479,ARE,68.36174866,17878.04605,56.3175,85.73,0.027587379,,,,2020-1-24
480,ARE,67.58446577,17878.04605,55.2825,85.32,-0.106681399,,,,2020-1-25
481,ARE,66.64003605,17878.04605,53.97,84.43,-0.144420226,,,,2020-1-26
482,ARE,66.79214179,17878.04605,53.965,84.78,-0.131136711,,,,2020-1-27
483,ARE,67.47986269,17878.04605,55.71,84.77,-0.037869761,,,,2020-1-28
484,ARE,67.44648594,17878.04605,55.18,84.86,0.177360834,,,,2020-1-29
485,ARE,67.70252162,17878.04605,55.6,85.2,0.456472278,,,,2020-1-30
486,ARE,68.66143445,17878.04605,57.24,85.81,0.692596885,,,,2020-1-31
487,ARE,68.26930897,17878.04605,56.9,85.22,0.836080092,,,,2020-2-1
488,ARE,67.8566756,17878.04605,55.87,85.18,0.916647436,,,,2020-2-2
489,ARE,67.84527261,17878.04605,55.785,85.38,0.950791112,,,,2020-2-3
490,ARE,67.80812124,17878.04605,55.865,84.94,0.911438269,,,,2020-2-4
491,ARE,67.3059544,17878.04605,54.43,85.0575,0.855544988,,,,2020-2-5
492,ARE,68.31672211,17878.04605,56.78,85.44,0.861444831,,,,2020-2-6
493,ARE,68.48666916,17878.04605,57.22,85.49,0.904341942,,,,2020-2-7
494,ARE,67.78318138,17878.04605,55.775,84.87,0.949241756,,,,2020-2-8
495,ARE,68.46649711,17878.04605,57.185,85.265,1.005144693,,,,2020-2-9
496,ARE,67.86845967,17878.04605,55.86,85.31,1.083417757,,,,2020-2-10
497,ARE,67.64504921,17878.04605,55.385,84.92,1.177943458,,,,2020-2-11
498,ARE,67.69254,17878.04605,55.63,85.28,1.215374975,,,,2020-2-12
499,ARE,68.49156591,17878.04605,57.325,84.9975,1.209958171,,,,2020-2-13
500,ARE,69.10943971,17878.04605,57.49,86.69,1.204974192,,,,2020-2-14
501,ARE,67.68911211,17878.04605,55.605,84.97,1.175516477,,,,2020-2-15
502,ARE,68.39287022,17878.04605,56.805,85.33,1.06776128,,,,2020-2-16
503,ARE,67.699351,17878.04605,55.4,85.14,0.93270251,,,,2020-2-17
504,ARE,67.84152238,17878.04605,56.045,85.15,0.807255726,,,,2020-2-18
505,ARE,67.21873144,17878.04605,54.86,84.8,0.693418844,,,,2020-2-19
506,ARE,68.22943781,17878.04605,56.44,85.4275,0.559203898,,,,2020-2-20
507,ARE,68.38587854,17878.04605,56.46,86.07,0.445722308,,,,2020-2-21
508,ARE,67.366247,17878.04605,54.81,85.08,0.381234331,,,,2020-2-22
509,ARE,67.56490711,17878.04605,55.32,85,0.37431817,,,,2020-2-23
510,ARE,67.44285799,17878.04605,55.27,84.81,0.346164064,,,,2020-2-24
511,ARE,67.6039478,17878.04605,55.215,85.2,0.266280277,,,,2020-2-25
512,ARE,67.7938288,17878.04605,55.6,85.04,0.167235513,,,,2020-2-26
513,ARE,67.77912309,17878.04605,55.5275,85.42,0.070941427,,,,2020-2-27
514,ARE,67.6088785,17878.04605,54.99,85.42,-0.054724557,,,,2020-2-28
515,ARE,66.91326563,17878.04605,54.165,84.86,-0.211999724,,,,2020-2-29
516,ARE,67.43006331,17878.04605,55.19,85.02,-0.37741732,,,,2020-3-1
517,ARE,67.06732636,17878.04605,54.6325,84.7975,-0.474105524,,,,2020-3-2
518,ARE,67.53066537,17878.04605,55.66,85.1,-0.485707354,,,,2020-3-3
519,ARE,66.86184799,17878.04605,54.57,84.31,-0.453480769,,,,2020-3-4
520,ARE,67.06489824,17878.04605,54.7725,84.48,-0.418044894,,,,2020-3-5
521,ARE,67.71204408,17878.04605,55.6925,85.11,-0.378969642,,,,2020-3-6
522,ARE,67.26527781,17878.04605,55,84.8275,-0.357428507,,,,2020-3-7
523,ARE,67.35332721,17878.04605,55.08,85.17,-0.410974592,,,,2020-3-8
524,ARE,67.31178116,17878.04605,55.19,84.44,-0.612833383,,,,2020-3-9
525,ARE,67.43828188,17878.04605,55.3,84.68,-0.938596203,,,,2020-3-10
526,ARE,66.59854883,17878.04605,53.53,84.23,-1.326198559,,,,2020-3-11
527,ARE,66.07629828,17878.04605,52.4,84.08,-1.689515527,,,,2020-3-12
528,ARE,66.84020518,17878.04605,53.7825,84.6175,-1.996311419,,,,2020-3-13
529,ARE,65.74208059,17878.04605,52.095,83.94,-2.223963357,,,,2020-3-14
530,ARE,66.3438047,17878.04605,53.08,84.3,-2.315664133,-2.31495963,-2.31495963,-2.31495963,2020-3-15
531,ARE,66.34069229,17878.04605,53.11,84.25,-2.263076858,-2.229007531,-2.253322371,-2.204815562,2020-3-16
532,ARE,66.11762742,17878.04605,52.4,84.38,-2.124065983,-2.144571422,-2.19246471,-2.097160958,2020-3-17
533,ARE,66.14813845,17878.04605,52.5425,84.1675,-1.968022018,-2.061624564,-2.132376785,-1.991939548,2020-3-18
534,ARE,66.58353537,17878.04605,53.755,84.36,-1.871983343,-1.980140691,-2.07304886,-1.88909634,2020-3-19
535,ARE,67.22041162,17878.04605,54.585,84.89,-1.850072143,-1.900094,-2.014471323,-1.788577581,2020-3-20
536,ARE,66.4851618,17878.04605,53.31,84.13,-1.851544727,-1.82145914,-1.956634683,-1.690330735,2020-3-21
537,ARE,66.57996314,17878.04605,54.45,83.77,-1.877292376,-1.744211212,-1.899529569,-1.594304451,2020-3-22
538,ARE,65.75135752,17878.04605,52,83.9,-1.89584071,-1.668325753,-1.843146728,-1.500448541,2020-3-23
539,ARE,66.54863477,17878.04605,53.34,84.2275,-1.880591194,-1.593778733,-1.787477025,-1.40871395,2020-3-24
540,ARE,66.28123647,17878.04605,53.2825,84.05,-1.803141332,-1.520546544,-1.73251144,-1.319052733,2020-3-25
